channel_id,channel_title,pagerank,betweenness,degree,num_edges,cluster_id
UCtWZmioSBWQOT6lg_IW_gTQ,COUNTRY TURTLE GAMING,0.0012580938799686154,0.0011382137599563237,0.26717557251908397,70,0
UCRE6A14sMndquqE2Qpp3Txg,NirabhBlogs,0.0009332288721431959,0.0053994424749886725,0.23664122137404578,62,0
UCs4O2dZXZjHRXnSknEtfxyQ,Mufti Akhtar Husain Qadri,0.003913207451371106,0.003548135056426712,0.8091603053435115,212,0
UCpzCD_tg6RekbSP7qIFjybA,The Melodramatic Bookworm,0.007939638725289733,0.000560088912286859,0.8816793893129771,231,0
UCb8WiD1MrN-CgFsbxf36BLg,K.Annamalai,0.0051700501186482,0.0005490767994058334,0.6297709923664122,165,1
UC2mTuJa6kFsjoSLbNisjzZw,P4DZY,0.004672290956002392,0.0009212950776520138,0.6335877862595419,166,0
UChWtJey46brNr7qHQpN6KLQ,The Wire,0.0030017622277513545,0.0003132263990384549,0.4618320610687023,121,1
UCwRLhLs7Mw0ZhMZPiJ6e81w,AAMA BHASA,0.003863532569490305,0.004186600205289333,0.7519083969465649,197,0
UC6kMU8Kcb_BjV_b6k5j3Mdw,Deepak Sharma,0.007266019239421935,0.00027395123473038723,0.6145038167938931,161,1
UCQDzxZXexErD1lnef17Ej7g,Followers Of Kabir,0.007521582690637469,0.00032269700603472637,0.6221374045801527,163,1
UCnZ5rC2_JY0EuYMGMiAbISg,Adhish K,0.001584460348350952,0.004419651416668176,0.3969465648854962,104,0
UCAmxSRxgZbFaVmhO60ISZig,Diecastco,0.0067642313861316986,0.0006761850909433606,0.6984732824427481,183,0
UCwkYPsMhttFdZ-GUUGWVacQ,Mystery of Crypto,0.00714019853933183,0.0015366882832005234,0.6946564885496183,182,2
UCjLbLDzH7flSZqaE7f-b9QQ,Manya SHT,0.003540882900358439,0.0008055586892122826,0.564885496183206,148,1
UCOUnJ7GfBxvBt8wRM_Ucn7A,JOBWORLD,0.005841407588912976,0.0001876712195217065,0.6450381679389313,169,2
UCx0QAP4KDWapTmS3qtrr7LQ,Soryfaama International,0.0015896804468947716,0.0027214078302083915,0.34351145038167935,90,0
UCIUuwwBgm1gmcESLKNAw4Qg,PB15 Route,0.003641309770136983,0.0006541682509042341,0.7061068702290076,185,2
UCZGJKg2YnudcLWAqG1G--Mg,𝐆𝐊 𝐑𝐚𝐬𝐢𝐲𝐚 𝐇𝐃,0.0064260718998706235,0.0018995530709139553,0.7748091603053435,203,2
UCWxqSvqiH8PGpSNPSVtFwGw,Prasar Bharati Archives,0.0028132513186863903,0.00016573562243475377,0.4580152671755725,120,1
UCNNx16re-zaNe4myV8g2DIw,Option striker,0.0011712805671207022,0.004287509754957328,0.27862595419847325,73,0
UCryGOwKCWRf8JyRLJTP3pAg,SWAN LIVELIHOOD,0.0029622347903884147,0.0008676747292172404,0.6450381679389313,169,0
UCZuZp-HInqZjIyXOmYDbLiQ,PICTURE PLUS पिक्चर प्लस,0.007707210186449796,0.0001791407095434471,0.8587786259541984,225,1
UCW2BKQiTJRp7GqdVFIn4ZaQ,Force Magazine,0.004567799050168861,0.004445283568079041,0.8129770992366412,213,1
UC7D-Q8fEyZwsgvo5GC3jc2w,Neha Rangoli & Art Designs,0.000943068326021094,0.0008435455724215925,0.1297709923664122,34,0
UCVsld5rx4XHN0ferWrWrGuQ,Indologia,0.0034059982686472164,0.0019603460114120817,0.6068702290076335,159,2
UC7rrmvoav-qfADaFLSN6rMw,OPEN IDEA CHANNEL,0.0019659579859085895,0.004342110821886202,0.4465648854961832,117,0
UCqPqThb8rpQBsk-x9DsK4AA,K P Muhana,0.0034779049967298245,0.0012737860899657864,0.7633587786259541,200,0
UCMPE54OTg2P9E2Ad5NOTMNA,D TECH ENTERTAINMENT,0.008792141712586587,2.1935597086952708e-05,0.648854961832061,170,1
UCdIawGl2i_LOIHmGUw1S9Ug,Live Law,0.003031756313927282,0.0008469925948209709,0.47328244274809156,124,1
UC1NF71EwP41VdjAU1iXdLkw,Narendra Modi,0.0016054605294083383,0.0019666164901753214,0.38167938931297707,100,1
UCPxYHOO3XKcLBPh2CUABhdQ,I Support Narendra Modi,0.0011163011630102799,0.022667108628326497,0.3244274809160305,85,0
UCoabIjVbkTBBMUQ4hGHrCMQ,Mohamed Ali Jinnah,0.003975931855181149,0.0009690659335302663,0.5954198473282443,156,0
UCYlB1BOSEimshZX83yIeoVw,Telly Chaska,0.006989018486263298,0.00029905530695212187,0.6755725190839694,177,2
UCjk-gRIp3Bk9Q1-tynFB96g,Citizens for Justice and Peace,0.006617882391139983,0.0028623516909908066,0.8969465648854962,235,0
UCkg071XryJmW15FNxNNtgsQ,Università degli Studi di Urbino Carlo Bo,0.007316962346363501,0.00040215261326079964,0.8015267175572519,210,2
UCMqW0TliPGSJO0BFFUK1iYA,Valerio Zafferani - Persone da raccontare,0.00155377763430453,0.01198746828517821,0.549618320610687,144,0
UCPbC93d2BXhPtoZbBM8mWbw,Francesco NinetyFour,0.0015806846754604868,0.0019254358093526295,0.3320610687022901,87,0
UCxfPjORdISQSn2fV8tcVmgA,eSerie A TIM,0.0025636666587556273,0.0026890952924119547,0.6374045801526718,167,2
UCvvDSwcv7TTIWHxc6tX3tOA,Mary's Meals Italia,0.001969476970843454,0.0042864847221256806,0.6030534351145038,158,0
UCqeMUNvEP3ZfojqcAHavTCg,Vivienne cuisines,0.0010731100284576862,0.002818724225673423,0.21374045801526717,56,0
UC_Cq0nMZeo6X4AIGzObVfrA,Min0 Taur0,0.000572191493419798,0.0,0.0,0,3
UCXYkqwtLIBu7SHDp8j36b3w,TIZIANA RIVALE Official,0.0018109760861843688,0.00241129082052132,0.35877862595419846,94,0
UC4JqMezhaIWdWeGqRK2gLNw,Convergenza Socialista,0.00618909960822142,0.0007628132902327867,0.782442748091603,205,2
UCKcx1uK38H4AOkmfv4ywlrg,AC Milan,0.003971762654328851,6.316059224719398e-05,0.5038167938931297,132,1
UC_sc9_1qsxrVg8xdVZcZU0A,"YESTERDAY, TODAY...",0.004866456809803475,0.001195606102599171,0.6335877862595419,166,2
UCgWheIvTkfi0a-eN_Pubhiw,Synth Cloud,0.0055049958463657305,0.0002990553069521219,0.6221374045801527,163,1
UCyOfqgtsQaM3S-VZnsYnHjQ,HALIDONMUSIC,0.009896014317976208,1.4623731391301805e-05,0.6641221374045801,174,1
UCBLs6UlxeRgXv6KoLPQk8LA,MERITA BUSINESS PODCAST,0.007072758419503339,0.0029657064424985814,0.7786259541984732,204,2
UCv7hPaqfIM06j3B1vOgSPyg,久々湊るい - Kugumi Rui -,0.002897493762829497,0.0017070547539091894,0.6183206106870229,162,2
UC1SoXhy6ERfINFzzJApTKDQ,はなび「サブch」,0.003121784867327264,0.0030515201020597186,0.5419847328244275,142,0
UCFPvEmnUfjf-dkCC01lAGDw,まあくんハウス,0.004121943307138936,0.0012591043278943601,0.8053435114503816,211,0
UC4UB8NLvP8qebZghutcg_Sw,エボリューシュンチャンネル,0.003104831208046974,0.005152103055059974,0.7366412213740458,193,1
UCQO3qJmwQEkpeRdK0Xna0cQ,金子吉友の「あつまれニュースの森」,0.009447990450898405,0.002034161036530082,0.7595419847328244,199,2
UCj203lFWs6w0CVlJ22w8oWw,山緑色,0.006760267595378264,0.0007467852163824788,0.9198473282442747,241,0
UCuLJbkrnVw6_a35M0rk8Emw,葬儀葬式ｃｈ有限会社佐藤葬祭,0.007558960144338404,0.0022883828951215106,0.8129770992366412,213,0
UC0gpekdxUu5gN5SPGd9Nrdg,"参政党の部屋【さんせいとう,sanseitou】切り抜き",0.003783003625557877,0.000864100039321589,0.583969465648855,153,0
UC0z-b8vj3VQf9yvCI4_6G1g,チェリーゴルフチャンネル,0.004033844331430019,0.004003672202540323,0.7251908396946565,190,2
